Day,MVP_Volatility,N_Assets
230,0.008320825427800799,5
231,0.008195972456277121,5
232,0.008116310658894288,5
233,0.008011971815644744,5
234,0.008027216311616113,5
235,0.007911545418372256,5
236,0.007963432281554881,5
237,0.008051407107905972,5
238,0.008204460626199757,5
239,0.00819097723127167,5
240,0.008055521007287167,5
241,0.007920730087295236,5
242,0.007804388666836095,5
243,0.007876414335200824,5
244,0.008159048260944555,5
245,0.008045077584516664,5
246,0.00813171558384658,5
247,0.008153823090080864,5
248,0.008229249865628611,5
249,0.008182814556416987,5
250,0.00835599677514287,5
251,0.008400777123038794,5
252,0.008420274661003152,5
253,0.009982977900942986,5
254,0.009717387144037979,5
255,0.009535850964626454,5
256,0.009637975299046676,5
257,0.009594204851833793,5
258,0.009559406065053684,5
259,0.009309910766844879,5
260,0.009202612692081584,5
261,0.009838497578484812,5
262,0.009701272747000429,5
263,0.01028702777048916,5
264,0.01007601556544294,5
265,0.00994752541230816,5
266,0.00987902821606956,5
267,0.009911570524487262,5
268,0.009829779512653696,5
269,0.009766047377673783,5
270,0.009540647683783049,5
271,0.009397032355695905,5
272,0.00957053072453612,5
273,0.009447184821428598,5
274,0.009379788912023797,5
275,0.009533912408424642,5
276,0.00967215915978489,5
277,0.00946563895975016,5
278,0.009236455393664947,5
279,0.009133652024568947,5
280,0.008944371099957956,5
281,0.009213730926884437,5
282,0.009113609385272345,5
283,0.009018842493029757,5
284,0.008964824517790222,5
285,0.008842069242354174,5
286,0.008648758196795314,5
287,0.008800061560580486,5
288,0.008764590932066543,5
289,0.009240259787294071,5
290,0.00941575330072153,5
291,0.010966854191160353,5
292,0.010665861662027104,5
293,0.011448654660338542,5
294,0.011185742566552944,5
295,0.011684233367658212,5
296,0.011288051717313763,5
297,0.01131682434462479,5
298,0.011026941016114495,5
299,0.010844879778969157,5
300,0.010587083523535703,5
301,0.010914601546571302,5
302,0.010661649602471339,5
303,0.01040145201748516,5
304,0.010545345183957165,5
305,0.010771082551878738,5
306,0.011187574338946352,5
307,0.010846239398162207,5
308,0.010890186969231221,5
309,0.010767944372278508,5
310,0.011443967703870623,5
311,0.011384943788289498,5
312,0.011057373075949443,5
313,0.011220533914167982,5
314,0.010867936211830275,5
315,0.010568294329996692,5
316,0.010306280475405799,5
317,0.010050505902242999,5
318,0.009781678974677584,5
319,0.009513235302097108,5
320,0.009762885968409088,5
321,0.00967900399682842,5
322,0.009443593062217115,5
323,0.009263108888102582,5
324,0.009476663439978748,5
325,0.009283659542129608,5
326,0.009060998771137117,5
327,0.008905284186102232,5
328,0.008990117556465518,5
329,0.008810242218249045,5
330,0.008650964377443908,5
331,0.008879025191365625,5
332,0.008819908678837805,5
333,0.009202061826812519,5
334,0.009426311526008545,5
335,0.009247422430991819,5
336,0.009399074768250705,5
337,0.009197941211012958,5
338,0.009022412552848368,5
339,0.009067881319859663,5
340,0.009098660398938519,5
341,0.008983310575631936,5
342,0.008776843605020497,5
343,0.008633024822664417,5
344,0.008502387318536893,5
345,0.00834839546944699,5
346,0.008187237976555937,5
347,0.008247831080843654,5
348,0.008167553547919268,5
349,0.008077833620416471,5
350,0.007972388954857234,5
351,0.00785086156479495,5
352,0.008055156988167722,5
353,0.00822367845986891,5
354,0.00818262096060967,5
355,0.008177575806074271,5
356,0.008115390285733817,5
357,0.008010018824612313,5
358,0.008126012176428872,5
359,0.008020492553047093,5
360,0.007916867598205743,5
361,0.007952103216234284,5
362,0.007853488797228584,5
363,0.008244964875970037,5
364,0.008619471186697732,5
365,0.008572780274465116,5
366,0.008570459318494329,5
367,0.008533443249342793,5
368,0.008467079812985466,5
369,0.008584274904665033,5
370,0.008412698935821526,5
371,0.008710870052398859,5
372,0.008574720958438638,5
373,0.008440002987288605,5
374,0.008297926198976301,5
375,0.008170123997233481,5
376,0.008028140888764133,5
377,0.007959268378418606,5
378,0.008005477913930296,5
379,0.007948130333823186,5
380,0.007829106185010863,5
381,0.007733116297885607,5
382,0.007699880582152627,5
383,0.007588016015494845,5
384,0.007506268400512519,5
385,0.007479907519589699,5
386,0.0075245863820042865,5
387,0.007451441215228574,5
388,0.007390908244230019,5
389,0.0073769371177389576,5
390,0.00733237924224097,5
391,0.007517229138338563,5
392,0.007427411321789354,5
393,0.0075410327352415174,5
394,0.007698947175632734,5
395,0.007779360649812106,5
396,0.00811757893050616,5
397,0.007981212285987416,5
398,0.008156201047730701,5
399,0.008176701945235443,5
400,0.008089836161044105,5
401,0.008116077479886867,5
402,0.00804508054329028,5
403,0.008351474660080443,5
404,0.00831276195164052,5
405,0.008136302810398425,5
406,0.00822263060349942,5
407,0.008123836037861163,5
408,0.008043516860911537,5
409,0.008314379978088001,5
410,0.0082261380657011,5
411,0.00812054574724371,5
412,0.008079891072730017,5
413,0.008039221123136195,5
414,0.008276174381211641,5
415,0.008111355400352665,5
416,0.008296994888067526,5
417,0.00817762648189898,5
418,0.00821148770279892,5
419,0.008084389184915311,5
420,0.007999014202688766,5
421,0.007985163512302244,5
422,0.007892756550764242,5
423,0.008083159635790108,5
424,0.008340964567020567,5
425,0.00847204685911039,5
426,0.008372216422758759,5
427,0.008241130764198856,5
428,0.008123887628536733,5
429,0.00802286972042114,5
430,0.00796256971865956,5
431,0.007962876678790524,5
432,0.007928003892396653,5
433,0.00783177113270519,5
434,0.007872372189078975,5
435,0.007864261338269476,5
436,0.008005166974901442,5
437,0.007942539222935707,5
438,0.007854330070202014,5
439,0.007781679403487701,5
440,0.007662608651695532,5
441,0.0075623461036749854,5
442,0.007497388704076933,5
443,0.007460205118475118,5
444,0.00759171004325162,5
445,0.007706065507017495,5
446,0.007604133536733915,5
447,0.007552276484937544,5
448,0.007463791703952715,5
449,0.007459449853720325,5
450,0.007445152259990355,5
451,0.007367419049098602,5
452,0.007616123228679291,5
453,0.007513194760113425,5
454,0.007480435108462014,5
455,0.008109519257679165,5
456,0.00905789137661084,5
457,0.009222151806707704,5
458,0.009031262172906751,5
459,0.00916418745681155,5
460,0.009075897426610876,5
461,0.008922179547306962,5
462,0.00911451083291338,5
463,0.009517436380231524,5
464,0.009709898071455626,5
465,0.009540272638561552,5
466,0.009395044896602622,5
467,0.009290111155004213,5
468,0.009229342322991878,5
469,0.009035876791044334,5
470,0.008913564862274188,5
471,0.009079987293416282,5
472,0.008915233617703133,5
473,0.008707167335395442,5
474,0.008660085367262144,5
475,0.008848140958296967,5
476,0.008711866668470214,5
477,0.008887602136152225,5
478,0.00905396426820253,5
479,0.008894866367842076,5
480,0.008685173435262776,5
481,0.00848074389007276,5
482,0.008414335571588298,5
483,0.00837015695145794,5
484,0.00832068671161201,5
485,0.008466999015537357,5
486,0.008277352342115272,5
487,0.008122222188765153,5
488,0.00801267917260415,5
489,0.007871300834621436,5
490,0.007860963505407343,5
491,0.00771918358883887,5
492,0.007846274618013693,5
493,0.00773989721444584,5
494,0.007688201280931101,5
495,0.007685513450172525,5
496,0.007767249782159642,5
497,0.008543186281811405,5
498,0.008594207883497454,5
499,0.00848181722194866,5
500,0.008352350741819375,5
501,0.008349928699243699,5
502,0.008304480583026295,5
503,0.0082092253675462,5
504,0.008580156400384084,5
505,0.008388744854150264,5
506,0.008400713553430101,5
507,0.00830579226166267,5
508,0.008130322804230546,5
509,0.007956562704690312,5
510,0.007874247628628235,5
511,0.0078115747666745354,5
512,0.007679624572903021,5
513,0.007575788690478424,5
514,0.007486238954078966,5
515,0.007407327275530973,5
516,0.007390753801098714,5
517,0.007332705721096868,5
518,0.0072841288271138765,5
519,0.0073290969326429934,5
520,0.007355859624711864,5
521,0.00732555041017731,5
522,0.0072708131441789085,5
523,0.007227520483232662,5
524,0.007247364028218572,5
525,0.007199712734741225,5
526,0.007150336228561934,5
527,0.007252053032778798,5
528,0.007227335565932833,5
529,0.0074891681853711325,5
530,0.0073833794000287035,5
531,0.007324630103113378,5
532,0.007450484990955537,5
533,0.007415748725595346,5
534,0.0073604061625709375,5
535,0.007315674852958572,5
536,0.0073179290783283515,5
537,0.007252284497115363,5
538,0.007272681826273851,5
539,0.0075273592941772815,5
540,0.007556881368086519,5
541,0.007655498360177747,5
542,0.007544021764338502,5
543,0.007523614651588078,5
544,0.007413854389072366,5
545,0.007323479738928237,5
546,0.007293816599061409,5
547,0.0073201019306363664,5
548,0.007504887482605343,5
549,0.007640888468911139,5
550,0.007563160827431768,5
551,0.007515406517555441,5
552,0.007398269701271239,5
553,0.007328321371255403,5
554,0.007247429138742042,5
555,0.007165130636418074,5
556,0.007119505614671329,5
557,0.007150329746600078,5
558,0.007100585898241149,5
559,0.007080438571593519,5
560,0.00719311284000042,5
561,0.007191499630662083,5
562,0.007323567086703446,5
563,0.0073124235261154335,5
564,0.00731149656068241,5
565,0.007310987469978014,5
566,0.007343405966234467,5
567,0.007267208063044524,5
568,0.0072122047469326996,5
569,0.0072122119862192005,5
570,0.007145315988326331,5
571,0.007118149719822039,5
572,0.007134072585466099,5
573,0.007165355295055517,5
574,0.007268513471641446,5
575,0.00723988540424662,5
576,0.008137657097492151,5
577,0.008296300235659465,5
578,0.008121679159544242,5
579,0.008210485854923105,5
580,0.00813699927625123,5
581,0.008134907040041092,5
582,0.008225861469022919,5
583,0.008154347539418646,5
584,0.00833941477258317,5
585,0.008344017032246812,5
586,0.008243606289471243,5
587,0.008301686524282047,5
588,0.008191749865303459,5
589,0.008072367128934287,5
590,0.007930321259911166,5
591,0.008066901509613849,5
592,0.007956367059645671,5
593,0.008081952359802648,5
594,0.007954056648698627,5
595,0.009069805823792479,5
596,0.00959024908509901,5
597,0.010609788378168582,5
598,0.010962996375771288,5
599,0.012199783107129776,5
600,0.012059048336890709,5
601,0.011758985656370537,5
602,0.011473304010919113,5
603,0.011528290474389162,5
604,0.012168573698848231,5
605,0.01514805808655665,5
606,0.01479705589872355,5
607,0.015265425549369927,5
608,0.018590570898505798,5
609,0.021281173293866057,5
610,0.021064027866246404,5
611,0.020302960974947267,5
612,0.020586989709816872,5
613,0.0203946267625281,5
614,0.020044826169185036,5
615,0.019019644321488716,5
616,0.021276037457659644,5
617,0.022946379911633077,5
618,0.022185162141418087,5
619,0.023354709666598004,5
620,0.021818123587570643,5
621,0.02081719841589842,5
622,0.02190075435780172,5
623,0.020828080987725962,5
624,0.019823184256367643,5
625,0.021534415492411623,5
626,0.02147666413004192,5
627,0.02033426945281724,5
628,0.019514956823105865,5
629,0.01829815539795253,5
630,0.017791077682110697,5
631,0.018661075467783127,5
632,0.017703209338025386,5
633,0.01764344123345093,5
634,0.016605348439360384,5
635,0.01724224245428446,5
636,0.016683670442422784,5
637,0.015846917238550227,5
638,0.015235935876779615,5
639,0.015850150390882726,5
640,0.014927426690023754,5
641,0.014698039045588356,5
642,0.013996062835646039,5
643,0.014475285891613038,5
644,0.014613224473653702,5
645,0.013961885817651962,5
646,0.013381731949686382,5
647,0.012871077832474424,5
648,0.013669421269511081,5
649,0.013101370560856147,5
650,0.0124808140419214,5
651,0.01271867048573953,5
652,0.013162698676747728,5
653,0.012486721153112841,5
654,0.013068380023002465,5
655,0.013403972940130116,5
656,0.012985171107464437,5
657,0.012531030664791784,5
658,0.012212796328283308,5
659,0.014955115967683674,5
660,0.014438179605504867,5
661,0.014288960154279981,5
662,0.013729208120915775,5
663,0.013818293252464246,5
664,0.013546662956574662,5
665,0.014361426008276269,5
666,0.01379957231787025,5
667,0.013716258311141698,5
668,0.013590208581886067,5
669,0.01306588236783388,5
670,0.012527755665144595,5
671,0.013474799484513878,5
672,0.013681464300803123,5
673,0.014488748497970683,5
674,0.016602209623424687,5
675,0.015716619081928448,5
676,0.014945940900782467,5
677,0.014136764501532575,5
678,0.01337873480398575,5
679,0.013940396491871912,5
680,0.01463683051277348,5
681,0.014399274676159576,5
682,0.013816104717375953,5
683,0.013546467480323378,5
684,0.012902373602979546,5
685,0.01231894619284659,5
686,0.012580978147912312,5
687,0.012892930274616658,5
688,0.01241466763025568,5
689,0.012026612751181604,5
690,0.01160187123025827,5
691,0.01125453197077568,5
692,0.01156124397814532,5
693,0.011134838672135335,5
694,0.011925520196282445,5
695,0.01152577309394997,5
696,0.0110306652867401,5
697,0.010698658732352696,5
698,0.01088819612577047,5
699,0.010507566694018762,5
700,0.010158189137801591,5
701,0.010458915527512783,5
702,0.01040649842093851,5
703,0.010094594285654488,5
704,0.00982331531959068,5
705,0.010328898068139107,5
706,0.010752601323702735,5
707,0.010596453404390969,5
708,0.010635262204207244,5
709,0.0108444215682517,5
710,0.01063131536477732,5
711,0.010348969066478423,5
712,0.010081957039120558,5
713,0.010505656908533504,5
714,0.01026207313218978,5
715,0.009901144139114578,5
716,0.00975026614409648,5
717,0.00954484295812882,5
718,0.009393383428567218,5
719,0.009152958508291302,5
720,0.01023902767973792,5
721,0.009929364136921776,5
722,0.010098915994649285,5
723,0.009763153110512048,5
724,0.009448361859286257,5
725,0.009281269432861658,5
726,0.009273984971201523,5
727,0.009099123199463835,5
728,0.009186018275533961,5
729,0.009017811006874836,5
730,0.008955137462038253,5
731,0.009769455688825755,5
732,0.009542939324417776,5
733,0.009762226131640284,5
734,0.009590075785452318,5
735,0.00931275411649882,5
736,0.009262485507406831,5
737,0.008972299470440693,5
738,0.008768448878619326,5
739,0.008767530151117975,5
740,0.008664424617461211,5
741,0.01007674015246776,5
742,0.010046975941039767,5
743,0.009841146928578738,5
744,0.010060957110362917,5
745,0.009842809914176501,5
746,0.010064657064715904,5
747,0.009824702040584365,5
748,0.009892763500108056,5
749,0.009731433633645845,5
750,0.009697733893670898,5
751,0.010133291563564531,5
752,0.00991698356441325,5
753,0.009725513290744938,5
754,0.009620639369310189,5
755,0.00941887660966797,5
756,0.009191913105507394,5
757,0.009019563401453427,5
758,0.00880362018730657,5
759,0.009006405479067036,5
760,0.008969627265090535,5
761,0.008898896308048658,5
762,0.008846249378981385,5
763,0.008887539649336022,5
764,0.00881820781107375,5
765,0.008625300618235734,5
766,0.008649947877225839,5
767,0.008696362263767738,5
768,0.009278164646122114,5
769,0.009477432129600692,5
770,0.009991874520224112,5
771,0.010081037578963758,5
772,0.011487190550116277,5
773,0.01121508011413745,5
774,0.012600554139353536,5
775,0.012201059636217593,5
776,0.012563213987136375,5
777,0.012302017556023448,5
778,0.012278653734031312,5
779,0.011888417304190746,5
780,0.011510698447563248,5
781,0.012003675704489628,5
782,0.011602258839877878,5
783,0.01121069850091359,5
784,0.01088012526934006,5
785,0.010513104949367656,5
786,0.010252612992841617,5
787,0.010760134530065453,5
788,0.010439838985679295,5
789,0.010352117187172608,5
790,0.01077725600156327,5
791,0.010768443846520568,5
792,0.010455522217645088,5
793,0.01032216078285941,5
794,0.01005865829294405,5
795,0.009792823905674215,5
796,0.009501289551194683,5
797,0.00940961278230542,5
798,0.00915310447292012,5
799,0.009065137000508471,5
800,0.008836864343161704,5
801,0.00864414701840578,5
802,0.008626050965675877,5
803,0.008809176751982877,5
804,0.008680087577901568,5
805,0.009194246804120015,5
806,0.009554661129602175,5
807,0.009483685254611253,5
808,0.009257866156792196,5
809,0.00909831907973804,5
810,0.00953328921339091,5
811,0.009291654752273296,5
812,0.009202511134127303,5
813,0.00912803193814525,5
814,0.008915936599061668,5
815,0.008820767338833798,5
816,0.0090292849741789,5
817,0.00934056683190073,5
818,0.009890401691110764,5
819,0.009588040887426989,5
820,0.009332889179335458,5
821,0.009195922453445925,5
822,0.009519322796362454,5
823,0.009246117617537103,5
824,0.009078214930997969,5
825,0.008993972422010037,5
826,0.008929972453187022,5
827,0.008972499089798702,5
828,0.008898793629250619,5
829,0.009188358686576113,5
830,0.00950924370241371,5
831,0.010128897094683646,5
832,0.009960692031828217,5
833,0.009912452784261908,5
834,0.009898235784605417,5
835,0.009746560952787302,5
836,0.00993472974626649,5
837,0.009957812773759544,5
838,0.00970024457892482,5
839,0.009434345497843442,5
840,0.009182187371048065,5
841,0.008985196811770166,5
842,0.009230495849924388,5
843,0.00939206664441141,5
844,0.009242154731084582,5
845,0.009130458218698869,5
846,0.009131973565033123,5
847,0.008991950823870082,5
848,0.009295566244863293,5
849,0.009403031189473901,5
850,0.011958653916982039,5
851,0.011979977070202577,5
852,0.011601528544932826,5
853,0.011241728383186845,5
854,0.011193265817286668,5
855,0.011578059411282987,5
856,0.01164622032044484,5
857,0.011366880974124237,5
858,0.011050706177809481,5
859,0.01107821454454045,5
860,0.010766061330575491,5
861,0.010404030674114786,5
862,0.01013547508580149,5
863,0.009845085110693654,5
864,0.009750855197473589,5
865,0.009693703004197626,5
866,0.009514042722920429,5
867,0.009432988535788311,5
868,0.00949795751254302,5
869,0.009266050413413445,5
870,0.009330061477433507,5
871,0.009045405425139135,5
872,0.008949142886634794,5
873,0.008821529162292332,5
874,0.008667761172481409,5
875,0.008878369038670687,5
876,0.008732447135869967,5
877,0.00853964419664623,5
878,0.008411932718697265,5
879,0.00824917941936913,5
880,0.00807634311234117,5
881,0.007928434159557707,5
882,0.008161527979935988,5
883,0.008100095244174819,5
884,0.008025326674156816,5
885,0.007876757204921038,5
886,0.008272420123178257,5
887,0.008514625815071687,5
888,0.008581393284455039,5
889,0.008368953471765823,5
890,0.008342256509436742,5
891,0.008244155885303816,5
892,0.008154500560748176,5
893,0.007960571123039197,5
894,0.008486607635536532,5
895,0.008503130933358279,5
896,0.008819228520717558,5
897,0.009180310898242776,5
898,0.009169322721294098,5
899,0.009242664460764402,5
900,0.009014031911762841,5
901,0.009181853998340721,5
902,0.011029507679890603,5
903,0.010705344023223498,5
904,0.01105100575620184,5
905,0.010725115562994672,5
906,0.010349253371363226,5
907,0.010556794765196524,5
908,0.010893574635949399,5
909,0.01053070088953436,5
910,0.010287577761345092,5
911,0.009920263277918897,5
912,0.009611387119114566,5
913,0.009322207965224998,5
914,0.009093509061951026,5
915,0.009000993572821733,5
916,0.008856131809563262,5
917,0.008723223544803625,5
918,0.008880867694260436,5
919,0.008652054854082202,5
920,0.008453671181200134,5
921,0.008463495684228939,5
922,0.008313121078409367,5
923,0.008154546992283416,5
924,0.007974834325307047,5
925,0.007795941343066539,5
926,0.00781988578724878,5
927,0.007966186148490782,5
928,0.009198984863400927,5
929,0.009425882951692091,5
930,0.009125292287832387,5
931,0.009087949472865741,5
932,0.009250328656806335,5
933,0.009038079357485733,5
934,0.008883875707312382,5
935,0.008639401639101416,5
936,0.00865559560846226,5
937,0.008602449595579102,5
938,0.00855520185476626,5
939,0.008731049319495759,5
940,0.008615331052020536,5
941,0.00927904529192966,5
942,0.009880279516315524,5
943,0.009605087290927258,5
944,0.009409065987317944,5
945,0.009175406721191263,5
946,0.009184186554188234,5
947,0.00920836873195069,5
948,0.010281994302537421,5
949,0.010290181531283039,5
950,0.01030357580684523,5
951,0.009962629983904705,5
952,0.009722702821189902,5
953,0.009505619923828883,5
954,0.00927151244843721,5
955,0.00910859131411616,5
956,0.008939778692199122,5
957,0.009357539835259093,5
958,0.0092313311064561,5
959,0.009361201539578838,5
960,0.009205459868020687,5
961,0.009041426884374953,5
962,0.008831396927757456,5
963,0.008602760322269516,5
964,0.008434713369752905,5
965,0.008397219877162156,5
966,0.008282204350860675,5
967,0.008236130026596844,5
968,0.008279800482689182,5
969,0.009085565622582049,5
970,0.00897706324851141,5
971,0.009258888033471684,5
972,0.009042418901321484,5
973,0.0091677045570467,5
974,0.009235711994605617,5
975,0.008972650110776526,5
976,0.009047496239077316,5
977,0.009266866392200809,5
978,0.008998361372206441,5
979,0.008891094907509299,5
980,0.009075368613606333,5
981,0.00887686168994893,5
982,0.009173983957953406,5
983,0.008981264061335975,5
984,0.00910405147178538,5
985,0.00906149191138958,5
986,0.008888632895134984,5
987,0.008879202326882286,5
988,0.008769708564377707,5
989,0.008722346648477966,5
990,0.008611198029409912,5
991,0.009107746584027908,5
992,0.010239873710142386,5
993,0.010277330106992728,5
994,0.0100196779372834,5
995,0.01026523698476714,5
996,0.010165601385350777,5
997,0.009825815690065097,5
998,0.011615299577065823,5
999,0.01117243894991483,5
1000,0.010959214885508222,5
1001,0.010582428757360873,5
1002,0.011040699984734437,5
1003,0.010842343564313468,5
1004,0.010850046172508303,5
1005,0.010673899535416566,5
1006,0.010280847990477295,5
1007,0.009932273245580102,5
1008,0.009687648363380617,5
1009,0.009640665736626372,5
1010,0.009825122394274268,5
1011,0.009686792641070687,5
1012,0.009448188951480136,5
1013,0.009482799535193378,5
1014,0.009246619697645366,5
1015,0.009394667067779123,5
1016,0.009164812855865043,5
1017,0.009013878176484217,5
1018,0.008772529703006137,5
1019,0.008675660408068447,5
1020,0.00901215214298377,5
1021,0.009377025176902502,5
1022,0.009488046737969434,5
1023,0.00932946909509747,5
1024,0.009267294951459025,5
1025,0.009040399283877617,5
1026,0.008818175066859004,5
1027,0.008575787154643601,5
1028,0.008554191304570802,5
1029,0.009051354546833252,5
1030,0.008859967830760037,5
1031,0.008884021092259584,5
1032,0.008644304621377446,5
1033,0.00849285837751531,5
1034,0.008671220098161854,5
1035,0.008451548372271526,5
1036,0.00856236619954977,5
1037,0.008512209095948207,5
1038,0.008434188141967789,5
1039,0.00836692091302627,5
1040,0.010881236458364281,5
1041,0.010449226383251445,5
1042,0.010633319743253412,5
1043,0.010370733323561481,5
1044,0.01083515204338471,5
1045,0.010587325039793951,5
1046,0.010445403655874761,5
1047,0.01172771381324469,5
1048,0.011248009758656106,5
1049,0.011141529426269253,5
1050,0.010682189315265102,5
1051,0.01075612660999078,5
1052,0.010374078586731417,5
1053,0.010688971682794762,5
1054,0.010303179604993223,5
1055,0.010267250316133424,5
1056,0.010213626788917504,5
1057,0.010405425986218473,5
1058,0.01017085100350277,5
1059,0.009854098579222842,5
1060,0.009565061147531088,5
1061,0.009216919010192517,5
1062,0.008984115777018247,5
1063,0.008772957147678898,5
